model,optimizer,learning_rate,batch_size,fold,accuracy,precision,recall,f1_score,confusion_matrix
bilstm,sgd,0.001,32,1,0.6918604651162791,0.6941176470588235,0.686046511627907,0.6900584795321637,"[[120, 52], [54, 118]]"
bilstm,sgd,0.001,32,2,0.6947674418604651,0.6850828729281768,0.7209302325581395,0.7025495750708215,"[[115, 57], [48, 124]]"
bilstm,sgd,0.001,32,3,0.7034883720930233,0.7034883720930233,0.7034883720930233,0.7034883720930233,"[[121, 51], [51, 121]]"
bilstm,sgd,0.001,32,4,0.688953488372093,0.671957671957672,0.7383720930232558,0.703601108033241,"[[110, 62], [45, 127]]"
bilstm,sgd,0.001,32,5,0.7122093023255814,0.738562091503268,0.6569767441860465,0.6953846153846154,"[[132, 40], [59, 113]]"
bilstm,sgd,0.001,64,1,0.6918604651162791,0.6793478260869565,0.7267441860465116,0.702247191011236,"[[113, 59], [47, 125]]"
bilstm,sgd,0.001,64,2,0.6947674418604651,0.768,0.5581395348837209,0.6464646464646465,"[[143, 29], [76, 96]]"
bilstm,sgd,0.001,64,3,0.6308139534883721,0.9090909090909092,0.2906976744186046,0.4405286343612334,"[[167, 5], [122, 50]]"
bilstm,sgd,0.001,64,4,0.6831395348837209,0.7086092715231788,0.622093023255814,0.6625386996904025,"[[128, 44], [65, 107]]"
bilstm,sgd,0.001,64,5,0.6976744186046512,0.7023809523809523,0.686046511627907,0.6941176470588235,"[[122, 50], [54, 118]]"
bilstm,sgd,0.001,128,1,0.6686046511627907,0.6421568627450981,0.7616279069767442,0.6968085106382979,"[[99, 73], [41, 131]]"
bilstm,sgd,0.001,128,2,0.6366279069767442,0.7831325301204819,0.377906976744186,0.5098039215686274,"[[154, 18], [107, 65]]"
bilstm,sgd,0.001,128,3,0.5203488372093024,0.8181818181818182,0.0523255813953488,0.0983606557377049,"[[170, 2], [163, 9]]"
bilstm,sgd,0.001,128,4,0.6918604651162791,0.7796610169491526,0.5348837209302325,0.6344827586206897,"[[146, 26], [80, 92]]"
bilstm,sgd,0.001,128,5,0.5116279069767442,0.8333333333333334,0.0290697674418604,0.0561797752808988,"[[171, 1], [167, 5]]"
bilstm,sgd,0.0001,8,1,0.6540697674418605,0.6210045662100456,0.7906976744186046,0.6956521739130435,"[[89, 83], [36, 136]]"
bilstm,sgd,0.0001,8,2,0.7151162790697675,0.7569444444444444,0.6337209302325582,0.689873417721519,"[[137, 35], [63, 109]]"
bilstm,sgd,0.0001,8,3,0.6831395348837209,0.6863905325443787,0.6744186046511628,0.6803519061583577,"[[119, 53], [56, 116]]"
bilstm,sgd,0.0001,8,4,0.7122093023255814,0.811965811965812,0.5523255813953488,0.657439446366782,"[[150, 22], [77, 95]]"
bilstm,sgd,0.0001,8,5,0.7093023255813954,0.8272727272727273,0.5290697674418605,0.6453900709219859,"[[153, 19], [81, 91]]"
bilstm,sgd,0.0001,16,1,0.6773255813953488,0.6871165644171779,0.6511627906976745,0.6686567164179105,"[[121, 51], [60, 112]]"
bilstm,sgd,0.0001,16,2,0.686046511627907,0.6632653061224489,0.7558139534883721,0.7065217391304348,"[[106, 66], [42, 130]]"
bilstm,sgd,0.0001,16,3,0.5377906976744186,0.9333333333333332,0.0813953488372093,0.1497326203208556,"[[171, 1], [158, 14]]"
bilstm,sgd,0.0001,16,4,0.5523255813953488,0.9090909090909092,0.1162790697674418,0.2061855670103092,"[[170, 2], [152, 20]]"
bilstm,sgd,0.0001,16,5,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
bilstm,sgd,0.0001,32,1,0.6802325581395349,0.7672413793103449,0.5174418604651163,0.6180555555555556,"[[145, 27], [83, 89]]"
bilstm,sgd,0.0001,32,2,0.5784883720930233,0.5428571428571428,0.994186046511628,0.702258726899384,"[[28, 144], [1, 171]]"
bilstm,sgd,0.0001,32,3,0.6976744186046512,0.925,0.4302325581395348,0.5873015873015873,"[[166, 6], [98, 74]]"
bilstm,sgd,0.0001,32,4,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
bilstm,sgd,0.0001,32,5,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
bilstm,sgd,0.0001,64,1,0.4883720930232558,0.25,0.0116279069767441,0.0222222222222222,"[[166, 6], [170, 2]]"
bilstm,sgd,0.0001,64,2,0.6569767441860465,0.7934782608695652,0.4244186046511627,0.553030303030303,"[[153, 19], [99, 73]]"
bilstm,sgd,0.0001,64,3,0.5930232558139535,0.551948051948052,0.9883720930232558,0.7083333333333334,"[[34, 138], [2, 170]]"
bilstm,sgd,0.0001,64,4,0.6715116279069767,0.6809815950920245,0.6453488372093024,0.6626865671641791,"[[120, 52], [61, 111]]"
bilstm,sgd,0.0001,64,5,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
bilstm,sgd,0.0001,128,1,0.5,0.5,0.9534883720930232,0.656,"[[8, 164], [8, 164]]"
bilstm,sgd,0.0001,128,2,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
bilstm,sgd,0.0001,128,3,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
bilstm,sgd,0.0001,128,4,0.5116279069767442,0.5058823529411764,1.0,0.671875,"[[4, 168], [0, 172]]"
bilstm,sgd,0.0001,128,5,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
bilstm,sgd,1e-05,8,1,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
bilstm,sgd,1e-05,8,2,0.5406976744186046,0.5212121212121212,1.0,0.6852589641434262,"[[14, 158], [0, 172]]"
bilstm,sgd,1e-05,8,3,0.6162790697674418,0.6149425287356322,0.622093023255814,0.6184971098265896,"[[105, 67], [65, 107]]"
bilstm,sgd,1e-05,8,4,0.5087209302325582,1.0,0.0174418604651162,0.0342857142857142,"[[172, 0], [169, 3]]"
bilstm,sgd,1e-05,8,5,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
bilstm,sgd,1e-05,16,1,0.5988372093023255,0.5625,0.8895348837209303,0.6891891891891891,"[[53, 119], [19, 153]]"
bilstm,sgd,1e-05,16,2,0.5,0.5,1.0,0.6666666666666666,"[[0, 172], [0, 172]]"
bilstm,sgd,1e-05,16,3,0.5,0.5,1.0,0.6666666666666666,"[[0, 172], [0, 172]]"
bilstm,sgd,1e-05,16,4,0.502906976744186,0.5014577259475219,1.0,0.6679611650485436,"[[1, 171], [0, 172]]"
bilstm,sgd,1e-05,16,5,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
bilstm,sgd,1e-05,32,1,0.5,0.5,1.0,0.6666666666666666,"[[0, 172], [0, 172]]"
bilstm,sgd,1e-05,32,2,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
bilstm,sgd,1e-05,32,3,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
bilstm,sgd,1e-05,32,4,0.561046511627907,0.6153846153846154,0.3255813953488372,0.4258555133079847,"[[137, 35], [116, 56]]"
bilstm,sgd,1e-05,32,5,0.5,0.5,1.0,0.6666666666666666,"[[0, 172], [0, 172]]"
bilstm,sgd,1e-05,64,1,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
bilstm,sgd,1e-05,64,2,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
bilstm,sgd,1e-05,64,3,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
bilstm,sgd,1e-05,64,4,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
bilstm,sgd,1e-05,64,5,0.5,0.5,1.0,0.6666666666666666,"[[0, 172], [0, 172]]"
bilstm,sgd,1e-05,128,1,0.5,0.5,1.0,0.6666666666666666,"[[0, 172], [0, 172]]"
bilstm,sgd,1e-05,128,2,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
bilstm,sgd,1e-05,128,3,0.5,0.5,1.0,0.6666666666666666,"[[0, 172], [0, 172]]"
bilstm,sgd,1e-05,128,4,0.5,0.5,1.0,0.6666666666666666,"[[0, 172], [0, 172]]"
bilstm,sgd,1e-05,128,5,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
bilstm,rmsprop,0.01,8,1,0.8517441860465116,0.8102564102564103,0.9186046511627908,0.8610354223433242,"[[135, 37], [14, 158]]"
